id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output
95,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0041.jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,No tumor present.,"```json
{
  ""answer"": ""glioblastoma""
}
```"
96,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0041.jpg,image_type,Provide short and direct answer for the user's question.What is the imaging perspective?,What is the imaging perspective?,Axial plane is shown.,"```json
{
  ""answer"": ""Axial""
}
```"
97,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0042.jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,The scan appears normal.,"```json
{
  ""answer"": ""No""
}
```"
98,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0042.jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""glioblastoma""
}
```"
99,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0042.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,This is an axial view.,"```json
{
  ""answer"": ""Axial""
}
```"
100,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0043.jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,There’s no abnormality in the image.,"```json
{
  ""answer"": ""No""
}
```"
101,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0043.jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,No tumor present.,"```json
{
  ""answer"": ""The image shows a brain CT scan with a hypodense area in the right hemisphere, which is suggestive of a subacute or chronic subdural hematoma. However, without additional clinical information and a more detailed analysis, a definitive diagnosis cannot be made. A specific tumor cannot be identified from this image alone.""
}
```"
102,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0043.jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,This scan uses axial plane.,"```json
{
  ""answer"": ""Coronal""
}
```"
103,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0044.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,The image is tumor-free.,"```json
{
  ""answer"": ""No""
}
```"
104,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0044.jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""This image does not show a tumor. It appears to be a normal brain scan with no visible abnormalities.""
}
```"
105,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0044.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,This is an axial view.,"```json
{
  ""answer"": ""Axial""
}
```"
106,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0045.jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,The image does not show a tumor.,"```json
{
  ""answer"": ""No""
}
```"
107,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0045.jpg,tumor_type,Provide short and direct answer for the user's question.What kind of tumor is present in the image?,What kind of tumor is present in the image?,No tumor present.,"```json
{
  ""answer"": ""The image shows a mass in the brain, but the specific type of tumor cannot be determined from this image alone. A detailed analysis by a medical professional is required for a definitive diagnosis.""
}
```"
108,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0045.jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,Scan is from axial direction.,"```json
{
  ""answer"": ""Coronal""
}
```"
109,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0046.jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,The scan appears normal.,"```json
{
  ""answer"": ""No""
}
```"
110,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0046.jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""glioblastoma multiforme""
}
```"
111,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0046.jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,This scan uses axial plane.,"```json
{
  ""answer"": ""Axial""
}
```"
112,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0047.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,The image does not show a tumor.,"```json
{
  ""answer"": ""No""
}
```"
113,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0047.jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,No tumor present.,"```json
{
  ""answer"": ""The image shows a brain MRI with a mass lesion in the right temporal lobe. This could be indicative of a variety of tumors, including gliomas, meningiomas, or metastatic tumors. A definitive diagnosis would require further clinical information and possibly additional imaging or biopsy.""
}
```"
114,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0047.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,View type: axial.,"```json
{
  ""answer"": ""Axial""
}
```"
115,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0048.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,No tumor is detected here.,"```json
{
  ""answer"": ""No""
}
```"
116,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0048.jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,No tumor present.,"```json
{
  ""answer"": ""No, the image provided is a CT scan of the brain, but it does not show a tumor. It appears to be a normal brain scan with no visible abnormalities.""
}
```"
117,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0048.jpg,image_type,Provide short and direct answer for the user's question.What image type is displayed here?,What image type is displayed here?,View type: axial.,"```json
{
  ""answer"": ""CT scan""
}
```"
118,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0049.jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,No growth is present.,"```json
{
  ""answer"": ""No""
}
```"
119,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0049.jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,No tumor present.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
120,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0049.jpg,image_type,Provide short and direct answer for the user's question.Identify the image orientation.,Identify the image orientation.,This is a coronal view.,"```json
{
  ""answer"": ""The image is in the axial orientation.""
}
```"
121,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0050.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,The image is tumor-free.,"```json
{
  ""answer"": ""No""
}
```"
122,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0050.jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,No tumor present.,"```json
{
  ""answer"": ""glioblastoma multiforme""
}
```"
123,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0050.jpg,image_type,Provide short and direct answer for the user's question.What image type is displayed here?,What image type is displayed here?,The image is axial.,"```json
{
  ""answer"": ""MRI""
}
```"
124,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0051.jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,The image is tumor-free.,"```json
{
  ""answer"": ""No""
}
```"
125,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0051.jpg,tumor_type,Provide short and direct answer for the user's question.What does the scan indicate as tumor type?,What does the scan indicate as tumor type?,No tumor present.,"```json
{
  ""answer"": ""The scan does not indicate a specific tumor type. It shows a hypodense area in the right frontal lobe, which could be indicative of various conditions such as a tumor, abscess, or other pathologies. A definitive diagnosis would require further imaging and clinical evaluation.""
}
```"
126,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0051.jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,Orientation: axial.,"```json
{
  ""answer"": ""Axial""
}
```"
127,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0052.jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,No growth is present.,"```json
{
  ""answer"": ""Yes""
}
```"
128,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0052.jpg,tumor_type,Provide short and direct answer for the user's question.What kind of tumor is present in the image?,What kind of tumor is present in the image?,No tumor present.,"```json
{
  ""answer"": ""The image shows a brain tumor, but the specific type cannot be determined from a single image. A detailed analysis by a medical professional is required for accurate diagnosis.""
}
```"
129,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0052.jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,The image is axial.,"```json
{
  ""answer"": ""Axial""
}
```"
130,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0053.jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,No tumor is detected here.,"```json
{
  ""answer"": ""No""
}
```"
131,/home/parthpk/NeuroChat//Brain Tumor Classification (MRI)/Test/notumor/Te-no_0053.jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,No tumor present.,"```json
{
  ""answer"": ""glioblastoma""
}
```"
