id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output
106,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(35).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,There’s no abnormality in the image.,"```json
{
  ""answer"": ""Yes, the scan indicates the presence of a tumor.""
}
```"
107,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(35).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""Brain tumor""
}
```"
108,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(35).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,The image is axial.,"{""answer"": ""Axial plane"""
109,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(36).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,Tumor not found in this image.,"```json
{
  ""answer"": ""The MRI does not show signs of a tumor.""
}
```"
110,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(36).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,No tumor present.,"```json
{
  ""answer"": ""The image shows a brain tumor, but without specific medical expertise or additional context, I cannot provide a detailed diagnosis or type of tumor. Please consult a healthcare professional for an accurate assessment.""
}
```"
111,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(36).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,View type: axial.,"{""answer"": ""Axial"""
112,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(37).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,The image is tumor-free.,"```json
{
  ""answer"": ""No visible tumor""
}
```"
113,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(37).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,No tumor present.,"```json
{
  ""answer"": ""The tumor is classified as a [insert classification here].""
}
```"
114,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(37).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,Axial plane is shown.,"{""answer"": ""Axial plane"""
115,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(38).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,The image does not show a tumor.,"```json
{
  ""answer"": ""The scan does not show a tumor.""
}
```"
116,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(38).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""Brain tumor""
}
```"
117,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(38).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,This is an axial view.,"```json
{
  ""answer"": ""Axial""
}
```"
118,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(39).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,No growth is present.,"```json
{
  ""answer"": ""No abnormal growth detected""
}
```"
119,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(39).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,No tumor present.,"```json
{
  ""answer"": ""The image shows a brain MRI scan with a visible brain tumor.""
}
```"
120,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(39).jpg,image_type,Provide short and direct answer for the user's question.Identify the image orientation.,Identify the image orientation.,Orientation: axial.,"```json
{
  ""answer"": ""Axial""
}
```"
121,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(40).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"No, there is no tumor present.","```json
{
  ""answer"": ""No abnormal growth detected.""
}
```"
122,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(40).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""MS plaques""
}
```"
123,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(40).jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Orientation: axial.,"```json
{
  ""answer"": ""Axial""
}
```"
124,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(41).jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,No tumor is detected here.,"```json
{
  ""answer"": ""Yes, this is an example of a tumorous brain scan.""
}
```"
125,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(41).jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,No tumor present.,"```json
{
  ""answer"": ""The detected tumor type is not specified in the image provided.""
}
```"
126,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(41).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,The image is axial.,"{""answer"": ""Axial"""
127,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(42).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,The image does not show a tumor.,"```json
{
  ""answer"": ""No tumor detected""
}
```"
128,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(42).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,No tumor present.,"```json
{
  ""answer"": ""The classification of this tumor is not provided in the image.""
}
```"
129,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(42).jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Axial slice is shown.,"{""answer"": ""Axial view"""
130,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(43).jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,The image is tumor-free.,"```json
{
  ""answer"": ""No, this is not an example of a tumorous brain scan.""
}
```"
131,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(43).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,No tumor present.,"```json
{
  ""answer"": ""The specific tumor present here is a brain tumor.""
}
```"
132,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(43).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,View type: axial.,"```json
{
  ""answer"": ""Axial view""
}
```"
133,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(44).jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,The image does not show a tumor.,"```json
{
  ""answer"": ""No tumor present""
}
```"
134,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(44).jpg,tumor_type,Provide short and direct answer for the user's question.What does the scan indicate as tumor type?,What does the scan indicate as tumor type?,No tumor present.,"```json
{
  ""answer"": ""The scan indicates a brain tumor.""
}
```"
135,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(44).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,This is an axial view.,"{""answer"": ""Axial plane"""
136,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(45).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,The image does not show a tumor.,"```json
{
  ""answer"": ""No tumor present""
}
```"
137,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(45).jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,No tumor present.,"```json
{
  ""answer"": ""The detected tumor type is not specified in the image.""
}
```"
138,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(45).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,Orientation: axial.,"```json
{
  ""answer"": ""Axial""
}
```"
139,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(46).jpg,tumor_presence,Provide short and direct answer for the user's question.Can you detect any tumor in this image?,Can you detect any tumor in this image?,No tumor is detected here.,"```json
{
  ""answer"": ""No tumor detected""
}
```"
140,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(46).jpg,tumor_type,Provide short and direct answer for the user's question.What tumor subtype is this?,What tumor subtype is this?,No tumor present.,"```json
{
  ""answer"": ""The tumor subtype cannot be determined from this image alone. A professional medical diagnosis is required.""
}
```"
141,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(46).jpg,image_type,Provide short and direct answer for the user's question.What's the viewing angle here?,What's the viewing angle here?,Axial type image.,"{""answer"": ""Axial"""
142,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(47).jpg,tumor_presence,Provide short and direct answer for the user's question.Can you detect any tumor in this image?,Can you detect any tumor in this image?,No tumor is detected here.,"```json
{
  ""answer"": ""No tumor detected""
}
```"
143,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(47).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,No tumor present.,"```json
{
  ""answer"": ""The classification of this tumor is not possible with the provided image alone. A medical professional would need to analyze the image and patient history to provide an accurate classification.""
}
```"
144,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(47).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,The image is axial.,"{""answer"": ""Axial plane"""
145,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(48).jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,The image does not show a tumor.,"```json
{
  ""answer"": ""No tumor observed""
}
```"
146,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(48).jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,No tumor present.,"```json
{
  ""answer"": ""The detected tumor type is a brain tumor.""
}
```"
147,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(48).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,This is an axial view.,"```json
{
  ""answer"": ""Axial MRI scan""
}
```"
