id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output
101,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(33).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,No tumor present.,"```json
{
  ""answer"": ""glioblastoma multiforme""
}
```"
102,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(33).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,This is an axial view.,"```json
{
  ""answer"": ""Axial""
}
```"
103,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(34).jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,No indication of tumor.,"```json
{
  ""answer"": ""No""
}
```"
104,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(34).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
105,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(34).jpg,image_type,Provide short and direct answer for the user's question.What image type is displayed here?,What image type is displayed here?,Axial type image.,"```json
{
  ""answer"": ""MRI""
}
```"
106,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(35).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,There’s no abnormality in the image.,"```json
{
  ""answer"": ""No""
}
```"
107,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(35).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""glioblastoma multiforme""
}
```"
108,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(35).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,The image is axial.,"```json
{
  ""answer"": ""Coronal""
}
```"
109,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(36).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,Tumor not found in this image.,"```json
{
  ""answer"": ""No""
}
```"
110,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(36).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,No tumor present.,"```json
{
  ""answer"": ""No, the image provided is a CT scan of the brain, but it does not show a tumor. It appears to be a normal brain scan with no visible abnormalities.""
}
```"
111,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(36).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,View type: axial.,"```json
{
  ""answer"": ""Coronal""
}
```"
112,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(37).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,The image is tumor-free.,"```json
{
  ""answer"": ""No""
}
```"
113,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(37).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,No tumor present.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
114,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(37).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,Axial plane is shown.,"```json
{
  ""answer"": ""Axial""
}
```"
115,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(38).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,The image does not show a tumor.,"```json
{
  ""answer"": ""No""
}
```"
116,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(38).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""This image does not show a tumor. It appears to be a CT scan of the brain, which is typically used to evaluate the brain's structure and identify abnormalities such as bleeding, tumors, or other pathologies. The image shows a normal brain structure with no visible signs of a tumor.""
}
```"
117,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(38).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,This is an axial view.,"```json
{
  ""answer"": ""Axial""
}
```"
118,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(39).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,No growth is present.,"```json
{
  ""answer"": ""Yes""
}
```"
119,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(39).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,No tumor present.,"```json
{
  ""answer"": ""Glioblastoma""
}
```"
120,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(39).jpg,image_type,Provide short and direct answer for the user's question.Identify the image orientation.,Identify the image orientation.,Orientation: axial.,"```json
{
  ""answer"": ""The image is in the axial orientation.""
}
```"
121,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(40).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"No, there is no tumor present.","```json
{
  ""answer"": ""Yes, there appears to be abnormal growth in the MRI. The image shows areas of increased signal intensity, which may indicate pathology such as edema, inflammation, or a mass. However, a definitive diagnosis requires clinical correlation and further imaging or laboratory tests.""
}
```"
122,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(40).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{
  ""answer"": ""glioblastoma multiforme""
}
```"
123,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(40).jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Orientation: axial.,"```json
{
  ""answer"": ""Axial""
}
```"
124,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(41).jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,No tumor is detected here.,"```json
{
  ""answer"": ""No""
}
```"
125,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(41).jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,No tumor present.,"```json
{
  ""answer"": ""The image provided is a CT scan of the brain, which shows a mass lesion in the right temporal lobe. However, without additional clinical information and a detailed analysis by a radiologist, it is not possible to definitively determine the type of tumor. The mass could be benign or malignant, and further imaging and clinical evaluation are necessary for a precise diagnosis.""
}
```"
126,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(41).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,The image is axial.,"```json
{
  ""answer"": ""Coronal""
}
```"
127,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(42).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,The image does not show a tumor.,"```json
{
  ""answer"": ""No""
}
```"
128,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(42).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,No tumor present.,"```json
{
  ""answer"": ""glioblastoma""
}
```"
129,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(42).jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Axial slice is shown.,"```json
{
  ""answer"": ""Axial""
}
```"
130,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(43).jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,The image is tumor-free.,"```json
{
  ""answer"": ""No""
}
```"
131,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(43).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,No tumor present.,"```json
{
  ""answer"": ""The image provided is a CT scan of the brain, which shows a mass in the left temporal lobe. However, without additional clinical information and a detailed analysis by a medical professional, it is not possible to definitively identify the specific type of tumor present. The mass could be a variety of things, including a glioma, meningioma, or other types of brain tumors. A definitive diagnosis would require further imaging studies, such as an MRI, and possibly a biopsy.""
}
```"
132,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(43).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,View type: axial.,"```json
{
  ""answer"": ""Axial""
}
```"
133,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(44).jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,The image does not show a tumor.,"```json
{
  ""answer"": ""No""
}
```"
134,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(44).jpg,tumor_type,Provide short and direct answer for the user's question.What does the scan indicate as tumor type?,What does the scan indicate as tumor type?,No tumor present.,"```json
{
  ""answer"": ""The scan indicates a tumor type that appears to be a glioblastoma multiforme (GBM), which is a highly aggressive form of glioma. However, a definitive diagnosis requires a biopsy and further evaluation by a neurosurgeon or a neuro-oncologist.""
}
```"
135,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(44).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,This is an axial view.,"```json
{
  ""answer"": ""Axial""
}
```"
136,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(45).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,The image does not show a tumor.,"```json
{
  ""answer"": ""No""
}
```"
137,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(45).jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,No tumor present.,"```json
{
  ""answer"": ""The image provided is a CT scan of the brain, but it does not show a tumor. The scan appears to be normal, with no visible signs of a tumor. If there is a concern about a tumor, a medical professional should be consulted for a proper diagnosis.""
}
```"
