id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output
100,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(33).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI image show a tumor?,Does this MRI image show a tumor?,The image does not show a tumor.,"```json
{""answer"": ""No, this MRI image does not appear to show a tumor.""}
```"
101,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(33).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,No tumor present.,"```json
{""answer"": ""The image shows a glioma, likely an oligodendroglioma, based on its appearance.""}
```"
102,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(33).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,This is an axial view.,"```json
{""answer"": ""Axial""}
```"
103,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(34).jpg,tumor_presence,Provide short and direct answer for the user's question.Can a tumor be observed in the image?,Can a tumor be observed in the image?,No indication of tumor.,"```json
{""answer"": ""No, a tumor is not readily observable in the image.""}
```"
104,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(34).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{""answer"": ""This image does not show a tumor. It appears to be a normal brain MRI.""}
```"
105,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(34).jpg,image_type,Provide short and direct answer for the user's question.What image type is displayed here?,What image type is displayed here?,Axial type image.,"```json
{""answer"": ""MRI""}
```"
106,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(35).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,There’s no abnormality in the image.,"```json
{""answer"": ""Yes, the scan appears to indicate the presence of a tumor.""}
```"
107,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(35).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{""answer"": ""Glioblastoma""}
```"
108,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(35).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,The image is axial.,"```json
{""answer"": ""Axial""}
```"
109,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(36).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this MRI show signs of a tumor?,Does this MRI show signs of a tumor?,Tumor not found in this image.,"```json
{""answer"": ""Yes, the CT scan shows a lesion in the right frontal lobe, which could represent a tumor.""}
```"
110,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(36).jpg,tumor_type,Provide short and direct answer for the user's question.Can you tell the type of tumor shown?,Can you tell the type of tumor shown?,No tumor present.,"```json
{""answer"": ""Based on the image, it appears to be a meningioma.""}
```"
111,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(36).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,View type: axial.,"```json
{""answer"": ""Axial""}
```"
112,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(37).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there a tumor visible in this scan?,Is there a tumor visible in this scan?,The image is tumor-free.,"```json
{""answer"": ""Yes, there appears to be a tumor visible in the image, located in the region of the septum pellucidum.""}
```"
113,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(37).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,No tumor present.,"```json
{""answer"": ""Craniopharyngioma""}
```"
114,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(37).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,Axial plane is shown.,"```json
{""answer"": ""Axial""}
```"
115,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(38).jpg,tumor_presence,Provide short and direct answer for the user's question.Is the scan indicating the presence of a tumor?,Is the scan indicating the presence of a tumor?,The image does not show a tumor.,"```json
{""answer"": ""It is difficult to definitively determine the presence of a tumor from a single CT scan image. Further evaluation and comparison with prior scans would be needed.""}
```"
116,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(38).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{""answer"": ""Glioblastoma""}
```"
117,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(38).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,This is an axial view.,"```json
{""answer"": ""Axial CT scan of the head""}
```"
118,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(39).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,No growth is present.,"```json
{""answer"": ""No obvious abnormal growth is detected in this MRI.""}
```"
119,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(39).jpg,tumor_type,Provide short and direct answer for the user's question.Specify the tumor type visible here.,Specify the tumor type visible here.,No tumor present.,"```json
{""answer"": ""Glioma""}
```"
120,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(39).jpg,image_type,Provide short and direct answer for the user's question.Identify the image orientation.,Identify the image orientation.,Orientation: axial.,"```json
{""answer"": ""Axial""}
```"
121,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(40).jpg,tumor_presence,Provide short and direct answer for the user's question.Is there any abnormal growth in this MRI?,Is there any abnormal growth in this MRI?,"No, there is no tumor present.","```json
{""answer"": ""Yes, there appear to be areas of abnormal signal intensity (bright spots) within the brain parenchyma, suggestive of lesions.""}
```"
122,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(40).jpg,tumor_type,Provide short and direct answer for the user's question.Which tumor type does this image show?,Which tumor type does this image show?,No tumor present.,"```json
{""answer"": ""Glioma""}
```"
123,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(40).jpg,image_type,Provide short and direct answer for the user's question.Can you name the scan view type?,Can you name the scan view type?,Orientation: axial.,"```json
{""answer"": ""Axial""}
```"
124,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(41).jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,No tumor is detected here.,"```json
{""answer"": ""No, this appears to be a scan showing subarachnoid hemorrhage.""}
```"
125,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(41).jpg,tumor_type,Provide short and direct answer for the user's question.What is the detected tumor type?,What is the detected tumor type?,No tumor present.,"```json
{""answer"": ""Based on the image, it appears to show evidence of subarachnoid hemorrhage, not a tumor.""}
```"
126,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(41).jpg,image_type,Provide short and direct answer for the user's question.In which direction is this MRI taken?,In which direction is this MRI taken?,The image is axial.,"```json
{""answer"": ""Axial""}
```"
127,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(42).jpg,tumor_presence,Provide short and direct answer for the user's question.Does this brain image contain a tumor?,Does this brain image contain a tumor?,The image does not show a tumor.,"```json
{""answer"": ""It is not possible to definitively determine the presence of a tumor from this single image alone. Further analysis and comparison with prior scans would be needed.""}
```"
128,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(42).jpg,tumor_type,Provide short and direct answer for the user's question.What is the classification of this tumor?,What is the classification of this tumor?,No tumor present.,"```json
{""answer"": ""Based on the image alone, it's impossible to classify the tumor. Further information and analysis by a medical professional are required.""}
```"
129,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(42).jpg,image_type,Provide short and direct answer for the user's question.What is the view type of this image?,What is the view type of this image?,Axial slice is shown.,"```json
{""answer"": ""Axial""}
```"
130,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(43).jpg,tumor_presence,Provide short and direct answer for the user's question.Is this an example of a tumorous brain scan?,Is this an example of a tumorous brain scan?,The image is tumor-free.,"```json
{""answer"": ""No, this appears to be a scan showing subarachnoid hemorrhage.""}
```"
131,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(43).jpg,tumor_type,Provide short and direct answer for the user's question.What specific tumor is present here?,What specific tumor is present here?,No tumor present.,"```json
{""answer"": ""Craniopharyngioma""}
```"
132,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(43).jpg,image_type,Provide short and direct answer for the user's question.What kind of image view is this?,What kind of image view is this?,View type: axial.,"```json
{""answer"": ""Axial CT scan of the brain""}
```"
133,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(44).jpg,tumor_presence,Provide short and direct answer for the user's question.Is a tumor present in the scan provided?,Is a tumor present in the scan provided?,The image does not show a tumor.,"```json
{""answer"": ""No, there is no obvious tumor present in the scan.""}
```"
134,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(44).jpg,tumor_type,Provide short and direct answer for the user's question.What does the scan indicate as tumor type?,What does the scan indicate as tumor type?,No tumor present.,"```json
{""answer"": ""The scan appears to show signs of cerebral edema, potentially due to ischemia or hemorrhage, but does not definitively indicate a tumor.""}
```"
135,/home/parthpk/NeuroChat//Brain Tumor MRI/Test/no_tumor/image(44).jpg,image_type,Provide short and direct answer for the user's question.Which plane is shown in the image?,Which plane is shown in the image?,This is an axial view.,"```json
{""answer"": ""Axial""}
```"
