dataset_name,path,image,question,answer,type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0157.jpg,Te-no_0157.jpg,Is a tumor present in the scan provided?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0158.jpg,Te-no_0158.jpg,Can you detect any tumor in this image?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0159.jpg,Te-no_0159.jpg,Is the scan indicating the presence of a tumor?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0160.jpg,Te-no_0160.jpg,Is there a tumor visible in this scan?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0161.jpg,Te-no_0161.jpg,Does this MRI show signs of a tumor?,No tumor can be seen.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0162.jpg,Te-no_0162.jpg,Is there any abnormal growth in this MRI?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0163.jpg,Te-no_0163.jpg,Can a tumor be observed in the image?,The image does not show a tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0164.jpg,Te-no_0164.jpg,Is there any abnormal growth in this MRI?,No tumor can be seen.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0165.jpg,Te-no_0165.jpg,Is this an example of a tumorous brain scan?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0166.jpg,Te-no_0166.jpg,Does this MRI show signs of a tumor?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0167.jpg,Te-no_0167.jpg,Does this brain image contain a tumor?,There’s no abnormality in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0168.jpg,Te-no_0168.jpg,Can a tumor be observed in the image?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0169.jpg,Te-no_0169.jpg,Can a tumor be observed in the image?,The image does not show a tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0170.jpg,Te-no_0170.jpg,Is the scan indicating the presence of a tumor?,No growth is present.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0171.jpg,Te-no_0171.jpg,Can you detect any tumor in this image?,No tumor can be seen.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0172.jpg,Te-no_0172.jpg,Is a tumor present in the scan provided?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0173.jpg,Te-no_0173.jpg,Does this brain image contain a tumor?,No tumor can be seen.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0174.jpg,Te-no_0174.jpg,Is this an example of a tumorous brain scan?,No tumor is detected here.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0175.jpg,Te-no_0175.jpg,Does this MRI image show a tumor?,No growth is present.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0176.jpg,Te-no_0176.jpg,Does this MRI show signs of a tumor?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0177.jpg,Te-no_0177.jpg,Can you detect any tumor in this image?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0178.jpg,Te-no_0178.jpg,Is a tumor present in the scan provided?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0179.jpg,Te-no_0179.jpg,Is the scan indicating the presence of a tumor?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0180.jpg,Te-no_0180.jpg,Can you detect any tumor in this image?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0181.jpg,Te-no_0181.jpg,Does this brain image contain a tumor?,No tumor is detected here.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0182.jpg,Te-no_0182.jpg,Is the scan indicating the presence of a tumor?,There’s no abnormality in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0183.jpg,Te-no_0183.jpg,Is there a tumor visible in this scan?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0184.jpg,Te-no_0184.jpg,Can you detect any tumor in this image?,No tumor is detected here.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0185.jpg,Te-no_0185.jpg,Is this an example of a tumorous brain scan?,The image does not show a tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0186.jpg,Te-no_0186.jpg,Can a tumor be observed in the image?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0187.jpg,Te-no_0187.jpg,Is there a tumor visible in this scan?,No tumor is detected here.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0188.jpg,Te-no_0188.jpg,Is this an example of a tumorous brain scan?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0189.jpg,Te-no_0189.jpg,Does this MRI image show a tumor?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0190.jpg,Te-no_0190.jpg,Is there any abnormal growth in this MRI?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0191.jpg,Te-no_0191.jpg,Is this an example of a tumorous brain scan?,Tumor not found in this image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0192.jpg,Te-no_0192.jpg,Is the scan indicating the presence of a tumor?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0193.jpg,Te-no_0193.jpg,Can you detect any tumor in this image?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0194.jpg,Te-no_0194.jpg,Is this an example of a tumorous brain scan?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0195.jpg,Te-no_0195.jpg,Does this MRI image show a tumor?,There’s no abnormality in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0196.jpg,Te-no_0196.jpg,Can you detect any tumor in this image?,No tumor is detected here.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0197.jpg,Te-no_0197.jpg,Can you detect any tumor in this image?,There’s no abnormality in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0198.jpg,Te-no_0198.jpg,Is there a tumor visible in this scan?,No growth is present.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0199.jpg,Te-no_0199.jpg,Does this brain image contain a tumor?,No growth is present.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0200.jpg,Te-no_0200.jpg,Does this MRI image show a tumor?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0201.jpg,Te-no_0201.jpg,Is a tumor present in the scan provided?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0202.jpg,Te-no_0202.jpg,Is the scan indicating the presence of a tumor?,No growth is present.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0203.jpg,Te-no_0203.jpg,Does this brain image contain a tumor?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0204.jpg,Te-no_0204.jpg,Can a tumor be observed in the image?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0205.jpg,Te-no_0205.jpg,Is there a tumor visible in this scan?,No growth is present.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0206.jpg,Te-no_0206.jpg,Is the scan indicating the presence of a tumor?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0207.jpg,Te-no_0207.jpg,Is this an example of a tumorous brain scan?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0208.jpg,Te-no_0208.jpg,Can you detect any tumor in this image?,There’s no abnormality in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0209.jpg,Te-no_0209.jpg,Does this MRI show signs of a tumor?,No growth is present.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0210.jpg,Te-no_0210.jpg,Is a tumor present in the scan provided?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0211.jpg,Te-no_0211.jpg,Can you detect any tumor in this image?,No growth is present.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0212.jpg,Te-no_0212.jpg,Can you detect any tumor in this image?,No tumor is detected here.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0213.jpg,Te-no_0213.jpg,Does this MRI image show a tumor?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0214.jpg,Te-no_0214.jpg,Is this an example of a tumorous brain scan?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0215.jpg,Te-no_0215.jpg,Can a tumor be observed in the image?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0216.jpg,Te-no_0216.jpg,Is there a tumor visible in this scan?,No tumor is detected here.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0217.jpg,Te-no_0217.jpg,Is there any abnormal growth in this MRI?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0218.jpg,Te-no_0218.jpg,Is the scan indicating the presence of a tumor?,No tumor can be seen.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0219.jpg,Te-no_0219.jpg,Does this MRI show signs of a tumor?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0220.jpg,Te-no_0220.jpg,Does this brain image contain a tumor?,No growth is present.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0221.jpg,Te-no_0221.jpg,Does this MRI show signs of a tumor?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0222.jpg,Te-no_0222.jpg,Does this MRI image show a tumor?,No tumor can be seen.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0223.jpg,Te-no_0223.jpg,Is a tumor present in the scan provided?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0224.jpg,Te-no_0224.jpg,Is there any abnormal growth in this MRI?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0225.jpg,Te-no_0225.jpg,Is a tumor present in the scan provided?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0226.jpg,Te-no_0226.jpg,Can a tumor be observed in the image?,Tumor not found in this image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0227.jpg,Te-no_0227.jpg,Does this brain image contain a tumor?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0228.jpg,Te-no_0228.jpg,Can you detect any tumor in this image?,There’s no abnormality in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0229.jpg,Te-no_0229.jpg,Does this MRI show signs of a tumor?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0230.jpg,Te-no_0230.jpg,Does this brain image contain a tumor?,There’s no abnormality in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0231.jpg,Te-no_0231.jpg,Can you detect any tumor in this image?,The image does not show a tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0232.jpg,Te-no_0232.jpg,Can a tumor be observed in the image?,The image is tumor-free.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0233.jpg,Te-no_0233.jpg,Is there any abnormal growth in this MRI?,The image does not show a tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0234.jpg,Te-no_0234.jpg,Does this MRI image show a tumor?,Tumor not found in this image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0235.jpg,Te-no_0235.jpg,Is this an example of a tumorous brain scan?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0236.jpg,Te-no_0236.jpg,Can you detect any tumor in this image?,No tumor can be seen.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0237.jpg,Te-no_0237.jpg,Is this an example of a tumorous brain scan?,No indication of tumor.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0238.jpg,Te-no_0238.jpg,Is there any abnormal growth in this MRI?,No tumor can be seen.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0239.jpg,Te-no_0239.jpg,Can a tumor be observed in the image?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0240.jpg,Te-no_0240.jpg,Is there any abnormal growth in this MRI?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0241.jpg,Te-no_0241.jpg,Does this brain image contain a tumor?,"No, there is no tumor present.",tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0242.jpg,Te-no_0242.jpg,Can you detect any tumor in this image?,The scan appears normal.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0243.jpg,Te-no_0243.jpg,Does this MRI show signs of a tumor?,There’s no abnormality in the image.,tumor_presense
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/notumor/Te-no_0244.jpg,Te-no_0244.jpg,Is there any abnormal growth in this MRI?,The image does not show a tumor.,tumor_presense
